ID	Batiment	Momentjour	Face	Emplacement	Bait	Age_building	Date	Tunder_mean	Tground_mean	xcoord	ycoord
S16noonWA1miel	S16	noon	W	A1	miel	27	5	30.6	33.1	729702.5002	5831685.325
S16noonWA1thon	S16	noon	W	A1	thon	27	5	30.6	33.1	729702.5002	5831685.325
S16noonWA2miel	S16	noon	W	A2	miel	27	5	30.6	33.1	729698.3917	5831687.024
S16noonWA2thon	S16	noon	W	A2	thon	27	5	30.6	33.1	729698.3917	5831687.024
S16noonWA3miel	S16	noon	W	A3	miel	27	5	30.6	33.1	729696.0099	5831691.967
S16noonWA3thon	S16	noon	W	A3	thon	27	5	30.6	33.1	729696.0099	5831691.967
S16noonWA4miel	S16	noon	W	A4	miel	27	5	30.6	33.1	729697.1486	5831696.408
S16noonWA4thon	S16	noon	W	A4	thon	27	5	30.6	33.1	729697.1486	5831696.408
S16noonWA5miel	S16	noon	W	A5	miel	27	5	30.6	33.1	729698.5529	5831701.418
S16noonWA5thon	S16	noon	W	A5	thon	27	5	30.6	33.1	729698.5529	5831701.418
S16noonWB1miel	S16	noon	W	B1	miel	27	5	30.6	33.1	729700.7922	5831682.099
S16noonWB1thon	S16	noon	W	B1	thon	27	5	30.6	33.1	729700.7922	5831682.099
S16noonWB2miel	S16	noon	W	B2	miel	27	5	30.6	33.1	729697.5567	5831683.38
S16noonWB2thon	S16	noon	W	B2	thon	27	5	30.6	33.1	729697.5567	5831683.38
S16noonWB3miel	S16	noon	W	B3	miel	27	5	30.6	33.1	729691.9487	5831693.144
S16noonWB3thon	S16	noon	W	B3	thon	27	5	30.6	33.1	729691.9487	5831693.144
S16noonWB4miel	S16	noon	W	B4	miel	27	5	30.6	33.1	729693.1633	5831697.47
S16noonWB4thon	S16	noon	W	B4	thon	27	5	30.6	33.1	729693.1633	5831697.47
S16noonWB5miel	S16	noon	W	B5	miel	27	5	30.6	33.1	729694.7194	5831702.442
S16noonWB5thon	S16	noon	W	B5	thon	27	5	30.6	33.1	729694.7194	5831702.442
S1afternoonEA1miel	S1	afternoon	E	A1	miel	4	8	28.3	28.3	729807.1894	5832020.462
S1afternoonEA1thon	S1	afternoon	E	A1	thon	4	8	28.3	28.3	729807.1894	5832020.462
S1afternoonEA2miel	S1	afternoon	E	A2	miel	4	8	28.3	28.3	729805.969	5832015.081
S1afternoonEA2thon	S1	afternoon	E	A2	thon	4	8	28.3	28.3	729805.969	5832015.081
S1afternoonEA3miel	S1	afternoon	E	A3	miel	4	8	28.3	28.3	729804.6377	5832009.645
S1afternoonEA3thon	S1	afternoon	E	A3	thon	4	8	28.3	28.3	729804.6377	5832009.645
S1afternoonEA4miel	S1	afternoon	E	A4	miel	4	8	28.3	28.3	729803.4173	5832004.209
S1afternoonEA4thon	S1	afternoon	E	A4	thon	4	8	28.3	28.3	729803.4173	5832004.209
S1afternoonEA5miel	S1	afternoon	E	A5	miel	4	8	28.3	28.3	729802.6407	5831998.994
S1afternoonEA5thon	S1	afternoon	E	A5	thon	4	8	28.3	28.3	729802.6407	5831998.994
S1afternoonEB1miel	S1	afternoon	E	B1	miel	4	8	28.3	28.3	729812.5703	5832019.186
S1afternoonEB1thon	S1	afternoon	E	B1	thon	4	8	28.3	28.3	729812.5703	5832019.186
S1afternoonEB2miel	S1	afternoon	E	B2	miel	4	8	28.3	28.3	729811.3499	5832013.805
S1afternoonEB2thon	S1	afternoon	E	B2	thon	4	8	28.3	28.3	729811.3499	5832013.805
S1afternoonEB3miel	S1	afternoon	E	B3	miel	4	8	28.3	28.3	729810.0185	5832008.258
S1afternoonEB3thon	S1	afternoon	E	B3	thon	4	8	28.3	28.3	729810.0185	5832008.258
S1afternoonEB4miel	S1	afternoon	E	B4	miel	4	8	28.3	28.3	729808.6317	5832003.044
S1afternoonEB4thon	S1	afternoon	E	B4	thon	4	8	28.3	28.3	729808.6317	5832003.044
S1afternoonEB5miel	S1	afternoon	E	B5	miel	4	8	28.3	28.3	729807.5222	5831997.829
S1afternoonEB5thon	S1	afternoon	E	B5	thon	4	8	28.3	28.3	729807.5222	5831997.829
S1afternoonNA1miel	S1	afternoon	N	A1	miel	4	8	26.5	27.6	729767.5265	5832030.586
S1afternoonNA1thon	S1	afternoon	N	A1	thon	4	8	26.5	27.6	729767.5265	5832030.586
S1afternoonNA2miel	S1	afternoon	N	A2	miel	4	8	26.5	27.6	729775.2372	5832030.586
S1afternoonNA2thon	S1	afternoon	N	A2	thon	4	8	26.5	27.6	729775.2372	5832030.586
S1afternoonNA3miel	S1	afternoon	N	A3	miel	4	8	26.5	27.6	729783.3916	5832030.309
S1afternoonNA3thon	S1	afternoon	N	A3	thon	4	8	26.5	27.6	729783.3916	5832030.309
S1afternoonNA4miel	S1	afternoon	N	A4	miel	4	8	26.5	27.6	729789.8819	5832029.809
S1afternoonNA4thon	S1	afternoon	N	A4	thon	4	8	26.5	27.6	729789.8819	5832029.809
S1afternoonNA5miel	S1	afternoon	N	A5	miel	4	8	26.5	27.6	729797.0934	5832028.145
S1afternoonNA5thon	S1	afternoon	N	A5	thon	4	8	26.5	27.6	729797.0934	5832028.145
S1afternoonNB1miel	S1	afternoon	N	B1	miel	4	8	26.5	27.6	729767.5819	5832035.301
S1afternoonNB1thon	S1	afternoon	N	B1	thon	4	8	26.5	27.6	729767.5819	5832035.301
S1afternoonNB2miel	S1	afternoon	N	B2	miel	4	8	26.5	27.6	729775.459	5832035.301
S1afternoonNB2thon	S1	afternoon	N	B2	thon	4	8	26.5	27.6	729775.459	5832035.301
S1afternoonNB3miel	S1	afternoon	N	B3	miel	4	8	26.5	27.6	729783.5581	5832035.19
S1afternoonNB3thon	S1	afternoon	N	B3	thon	4	8	26.5	27.6	729783.5581	5832035.19
S1afternoonNB4miel	S1	afternoon	N	B4	miel	4	8	26.5	27.6	729790.6586	5832034.414
S1afternoonNB4thon	S1	afternoon	N	B4	thon	4	8	26.5	27.6	729790.6586	5832034.414
S1afternoonNB5miel	S1	afternoon	N	B5	miel	4	8	26.5	27.6	729798.2028	5832032.805
S1afternoonNB5thon	S1	afternoon	N	B5	thon	4	8	26.5	27.6	729798.2028	5832032.805
S1afternoonSA1miel	S1	afternoon	S	A1	miel	4	8	31.45	31.65	729788.9491	5831996.066
S1afternoonSA1thon	S1	afternoon	S	A1	thon	4	8	31.45	31.65	729788.9491	5831996.066
S1afternoonSA2miel	S1	afternoon	S	A2	miel	4	8	31.45	31.65	729781.6267	5831997.786
S1afternoonSA2thon	S1	afternoon	S	A2	thon	4	8	31.45	31.65	729781.6267	5831997.786
S1afternoonSA3miel	S1	afternoon	S	A3	miel	4	8	31.45	31.65	729774.3043	5832000.948
S1afternoonSA3thon	S1	afternoon	S	A3	thon	4	8	31.45	31.65	729774.3043	5832000.948
S1afternoonSA4miel	S1	afternoon	S	A4	miel	4	8	31.45	31.65	729768.5352	5832000.948
S1afternoonSA4thon	S1	afternoon	S	A4	thon	4	8	31.45	31.65	729768.5352	5832000.948
S1afternoonSA5miel	S1	afternoon	S	A5	miel	4	8	31.45	31.65	729757.5516	5832003.111
S1afternoonSA5thon	S1	afternoon	S	A5	thon	4	8	31.45	31.65	729757.5516	5832003.111
S1afternoonSB1miel	S1	afternoon	S	B1	miel	4	8	31.45	31.65	729788.1725	5831992.959
S1afternoonSB1thon	S1	afternoon	S	B1	thon	4	8	31.45	31.65	729788.1725	5831992.959
S1afternoonSB2miel	S1	afternoon	S	B2	miel	4	8	31.45	31.65	729780.6282	5831994.568
S1afternoonSB2thon	S1	afternoon	S	B2	thon	4	8	31.45	31.65	729780.6282	5831994.568
S1afternoonSB3miel	S1	afternoon	S	B3	miel	4	8	31.45	31.65	729773.9715	5831996.676
S1afternoonSB3thon	S1	afternoon	S	B3	thon	4	8	31.45	31.65	729773.9715	5831996.676
S1afternoonSB4miel	S1	afternoon	S	B4	miel	4	8	31.45	31.65	729768.1469	5831997.453
S1afternoonSB4thon	S1	afternoon	S	B4	thon	4	8	31.45	31.65	729768.1469	5831997.453
S1afternoonSB5miel	S1	afternoon	S	B5	miel	4	8	31.45	31.65	729757.4961	5831999.949
S1afternoonSB5thon	S1	afternoon	S	B5	thon	4	8	31.45	31.65	729757.4961	5831999.949
S1afternoonWA1miel	S1	afternoon	W	A1	miel	4	8	31.05	31.75	729749.8424	5832013.211
S1afternoonWA1thon	S1	afternoon	W	A1	thon	4	8	31.05	31.75	729749.8424	5832013.211
S1afternoonWA2miel	S1	afternoon	W	A2	miel	4	8	31.05	31.75	729749.8424	5832017.537
S1afternoonWA2thon	S1	afternoon	W	A2	thon	4	8	31.05	31.75	729749.8424	5832017.537
S1afternoonWA3miel	S1	afternoon	W	A3	miel	4	8	31.05	31.75	729749.7315	5832022.197
S1afternoonWA3thon	S1	afternoon	W	A3	thon	4	8	31.05	31.75	729749.7315	5832022.197
S1afternoonWA4miel	S1	afternoon	W	A4	miel	4	8	31.05	31.75	729749.676	5832026.857
S1afternoonWA4thon	S1	afternoon	W	A4	thon	4	8	31.05	31.75	729749.676	5832026.857
S1afternoonWA5miel	S1	afternoon	W	A5	miel	4	8	31.05	31.75	729752.2277	5832029.298
S1afternoonWA5thon	S1	afternoon	W	A5	thon	4	8	31.05	31.75	729752.2277	5832029.298
S1afternoonWB1miel	S1	afternoon	W	B1	miel	4	8	31.05	31.75	729745.1272	5832013.1
S1afternoonWB1thon	S1	afternoon	W	B1	thon	4	8	31.05	31.75	729745.1272	5832013.1
S1afternoonWB2miel	S1	afternoon	W	B2	miel	4	8	31.05	31.75	729744.9608	5832017.371
S1afternoonWB2thon	S1	afternoon	W	B2	thon	4	8	31.05	31.75	729744.9608	5832017.371
S1afternoonWB3miel	S1	afternoon	W	B3	miel	4	8	31.05	31.75	729745.0163	5832022.031
S1afternoonWB3thon	S1	afternoon	W	B3	thon	4	8	31.05	31.75	729745.0163	5832022.031
S1afternoonWB4miel	S1	afternoon	W	B4	miel	4	8	31.05	31.75	729745.1272	5832026.912
S1afternoonWB4thon	S1	afternoon	W	B4	thon	4	8	31.05	31.75	729745.1272	5832026.912
S1afternoonWB5miel	S1	afternoon	W	B5	miel	4	8	31.05	31.75	729749.5651	5832032.46
S1afternoonWB5thon	S1	afternoon	W	B5	thon	4	8	31.05	31.75	729749.5651	5832032.46
S1morningEA1miel	S1	morning	E	A1	miel	4	1	17.3	17.3	729807.1894	5832020.462
S1morningEA1thon	S1	morning	E	A1	thon	4	1	17.3	17.3	729807.1894	5832020.462
S1morningEA2miel	S1	morning	E	A2	miel	4	1	17.3	17.3	729805.969	5832015.081
S1morningEA2thon	S1	morning	E	A2	thon	4	1	17.3	17.3	729805.969	5832015.081
S1morningEA3miel	S1	morning	E	A3	miel	4	1	17.3	17.3	729804.6377	5832009.645
S1morningEA3thon	S1	morning	E	A3	thon	4	1	17.3	17.3	729804.6377	5832009.645
S1morningEA4miel	S1	morning	E	A4	miel	4	1	17.3	17.3	729803.4173	5832004.209
S1morningEA4thon	S1	morning	E	A4	thon	4	1	17.3	17.3	729803.4173	5832004.209
S1morningEA5miel	S1	morning	E	A5	miel	4	1	17.3	17.3	729802.6407	5831998.994
S1morningEA5thon	S1	morning	E	A5	thon	4	1	17.3	17.3	729802.6407	5831998.994
S1morningEB1miel	S1	morning	E	B1	miel	4	1	17.3	17.3	729812.5703	5832019.186
S1morningEB1thon	S1	morning	E	B1	thon	4	1	17.3	17.3	729812.5703	5832019.186
S1morningEB2miel	S1	morning	E	B2	miel	4	1	17.3	17.3	729811.3499	5832013.805
S1morningEB2thon	S1	morning	E	B2	thon	4	1	17.3	17.3	729811.3499	5832013.805
S1morningEB3miel	S1	morning	E	B3	miel	4	1	17.3	17.3	729810.0185	5832008.258
S1morningEB3thon	S1	morning	E	B3	thon	4	1	17.3	17.3	729810.0185	5832008.258
S1morningEB4miel	S1	morning	E	B4	miel	4	1	17.3	17.3	729808.6317	5832003.044
S1morningEB4thon	S1	morning	E	B4	thon	4	1	17.3	17.3	729808.6317	5832003.044
S1morningEB5miel	S1	morning	E	B5	miel	4	1	17.3	17.3	729807.5222	5831997.829
S1morningEB5thon	S1	morning	E	B5	thon	4	1	17.3	17.3	729807.5222	5831997.829
S1morningNA1miel	S1	morning	N	A1	miel	4	1	18.7	18.7	729767.5265	5832030.586
S1morningNA1thon	S1	morning	N	A1	thon	4	1	18.7	18.7	729767.5265	5832030.586
S1morningNA2miel	S1	morning	N	A2	miel	4	1	18.7	18.7	729775.2372	5832030.586
S1morningNA2thon	S1	morning	N	A2	thon	4	1	18.7	18.7	729775.2372	5832030.586
S1morningNA3miel	S1	morning	N	A3	miel	4	1	18.7	18.7	729783.3916	5832030.309
S1morningNA3thon	S1	morning	N	A3	thon	4	1	18.7	18.7	729783.3916	5832030.309
S1morningNA4miel	S1	morning	N	A4	miel	4	1	18.7	18.7	729789.8819	5832029.809
S1morningNA4thon	S1	morning	N	A4	thon	4	1	18.7	18.7	729789.8819	5832029.809
S1morningNA5miel	S1	morning	N	A5	miel	4	1	18.7	18.7	729797.0934	5832028.145
S1morningNA5thon	S1	morning	N	A5	thon	4	1	18.7	18.7	729797.0934	5832028.145
S1morningNB1miel	S1	morning	N	B1	miel	4	1	18.7	18.7	729767.5819	5832035.301
S1morningNB1thon	S1	morning	N	B1	thon	4	1	18.7	18.7	729767.5819	5832035.301
S1morningNB2miel	S1	morning	N	B2	miel	4	1	18.7	18.7	729775.459	5832035.301
S1morningNB2thon	S1	morning	N	B2	thon	4	1	18.7	18.7	729775.459	5832035.301
S1morningNB3miel	S1	morning	N	B3	miel	4	1	18.7	18.7	729783.5581	5832035.19
S1morningNB3thon	S1	morning	N	B3	thon	4	1	18.7	18.7	729783.5581	5832035.19
S1morningNB4miel	S1	morning	N	B4	miel	4	1	18.7	18.7	729790.6586	5832034.414
S1morningNB4thon	S1	morning	N	B4	thon	4	1	18.7	18.7	729790.6586	5832034.414
S1morningNB5miel	S1	morning	N	B5	miel	4	1	18.7	18.7	729798.2028	5832032.805
S1morningNB5thon	S1	morning	N	B5	thon	4	1	18.7	18.7	729798.2028	5832032.805
S1morningSA1miel	S1	morning	S	A1	miel	4	1	22.1	20	729788.9491	5831996.066
S1morningSA1thon	S1	morning	S	A1	thon	4	1	22.1	20	729788.9491	5831996.066
S1morningSA2miel	S1	morning	S	A2	miel	4	1	22.1	20	729781.6267	5831997.786
S1morningSA2thon	S1	morning	S	A2	thon	4	1	22.1	20	729781.6267	5831997.786
S1morningSA3miel	S1	morning	S	A3	miel	4	1	22.1	20	729774.3043	5832000.948
S1morningSA3thon	S1	morning	S	A3	thon	4	1	22.1	20	729774.3043	5832000.948
S1morningSA4miel	S1	morning	S	A4	miel	4	1	22.1	20	729768.5352	5832000.948
S1morningSA4thon	S1	morning	S	A4	thon	4	1	22.1	20	729768.5352	5832000.948
S1morningSA5miel	S1	morning	S	A5	miel	4	1	22.1	20	729757.5516	5832003.111
S1morningSA5thon	S1	morning	S	A5	thon	4	1	22.1	20	729757.5516	5832003.111
S1morningSB1miel	S1	morning	S	B1	miel	4	1	22.1	20	729788.1725	5831992.959
S1morningSB1thon	S1	morning	S	B1	thon	4	1	22.1	20	729788.1725	5831992.959
S1morningSB2miel	S1	morning	S	B2	miel	4	1	22.1	20	729780.6282	5831994.568
S1morningSB2thon	S1	morning	S	B2	thon	4	1	22.1	20	729780.6282	5831994.568
S1morningSB3miel	S1	morning	S	B3	miel	4	1	22.1	20	729773.9715	5831996.676
S1morningSB3thon	S1	morning	S	B3	thon	4	1	22.1	20	729773.9715	5831996.676
S1morningSB4miel	S1	morning	S	B4	miel	4	1	22.1	20	729768.1469	5831997.453
S1morningSB4thon	S1	morning	S	B4	thon	4	1	22.1	20	729768.1469	5831997.453
S1morningSB5miel	S1	morning	S	B5	miel	4	1	22.1	20	729757.4961	5831999.949
S1morningSB5thon	S1	morning	S	B5	thon	4	1	22.1	20	729757.4961	5831999.949
S1morningWA1miel	S1	morning	W	A1	miel	4	1	18.7	18.7	729749.8424	5832013.211
S1morningWA1thon	S1	morning	W	A1	thon	4	1	18.7	18.7	729749.8424	5832013.211
S1morningWA2miel	S1	morning	W	A2	miel	4	1	18.7	18.7	729749.8424	5832017.537
S1morningWA2thon	S1	morning	W	A2	thon	4	1	18.7	18.7	729749.8424	5832017.537
S1morningWA3miel	S1	morning	W	A3	miel	4	1	18.7	18.7	729749.7315	5832022.197
S1morningWA3thon	S1	morning	W	A3	thon	4	1	18.7	18.7	729749.7315	5832022.197
S1morningWA4miel	S1	morning	W	A4	miel	4	1	18.7	18.7	729749.676	5832026.857
S1morningWA4thon	S1	morning	W	A4	thon	4	1	18.7	18.7	729749.676	5832026.857
S1morningWA5miel	S1	morning	W	A5	miel	4	1	18.7	18.7	729752.2277	5832029.298
S1morningWA5thon	S1	morning	W	A5	thon	4	1	18.7	18.7	729752.2277	5832029.298
S1morningWB1miel	S1	morning	W	B1	miel	4	1	18.7	18.7	729745.1272	5832013.1
S1morningWB1thon	S1	morning	W	B1	thon	4	1	18.7	18.7	729745.1272	5832013.1
S1morningWB2miel	S1	morning	W	B2	miel	4	1	18.7	18.7	729744.9608	5832017.371
S1morningWB2thon	S1	morning	W	B2	thon	4	1	18.7	18.7	729744.9608	5832017.371
S1morningWB3miel	S1	morning	W	B3	miel	4	1	18.7	18.7	729745.0163	5832022.031
S1morningWB3thon	S1	morning	W	B3	thon	4	1	18.7	18.7	729745.0163	5832022.031
S1morningWB4miel	S1	morning	W	B4	miel	4	1	18.7	18.7	729745.1272	5832026.912
S1morningWB4thon	S1	morning	W	B4	thon	4	1	18.7	18.7	729745.1272	5832026.912
S1morningWB5miel	S1	morning	W	B5	miel	4	1	18.7	18.7	729749.5651	5832032.46
S1morningWB5thon	S1	morning	W	B5	thon	4	1	18.7	18.7	729749.5651	5832032.46
S1noonEA1miel	S1	noon	E	A1	miel	4	3	31.6	33.5	729807.1894	5832020.462
S1noonEA1thon	S1	noon	E	A1	thon	4	3	31.6	33.5	729807.1894	5832020.462
S1noonEA2miel	S1	noon	E	A2	miel	4	3	31.6	33.5	729805.969	5832015.081
S1noonEA2thon	S1	noon	E	A2	thon	4	3	31.6	33.5	729805.969	5832015.081
S1noonEA3miel	S1	noon	E	A3	miel	4	3	31.6	33.5	729804.6377	5832009.645
S1noonEA3thon	S1	noon	E	A3	thon	4	3	31.6	33.5	729804.6377	5832009.645
S1noonEA4miel	S1	noon	E	A4	miel	4	3	31.6	33.5	729803.4173	5832004.209
S1noonEA4thon	S1	noon	E	A4	thon	4	3	31.6	33.5	729803.4173	5832004.209
S1noonEA5miel	S1	noon	E	A5	miel	4	3	31.6	33.5	729802.6407	5831998.994
S1noonEA5thon	S1	noon	E	A5	thon	4	3	31.6	33.5	729802.6407	5831998.994
S1noonEB1miel	S1	noon	E	B1	miel	4	3	31.6	33.5	729812.5703	5832019.186
S1noonEB1thon	S1	noon	E	B1	thon	4	3	31.6	33.5	729812.5703	5832019.186
S1noonEB2miel	S1	noon	E	B2	miel	4	3	31.6	33.5	729811.3499	5832013.805
S1noonEB2thon	S1	noon	E	B2	thon	4	3	31.6	33.5	729811.3499	5832013.805
S1noonEB3miel	S1	noon	E	B3	miel	4	3	31.6	33.5	729810.0185	5832008.258
S1noonEB3thon	S1	noon	E	B3	thon	4	3	31.6	33.5	729810.0185	5832008.258
S1noonEB4miel	S1	noon	E	B4	miel	4	3	31.6	33.5	729808.6317	5832003.044
S1noonEB4thon	S1	noon	E	B4	thon	4	3	31.6	33.5	729808.6317	5832003.044
S1noonEB5miel	S1	noon	E	B5	miel	4	3	31.6	33.5	729807.5222	5831997.829
S1noonEB5thon	S1	noon	E	B5	thon	4	3	31.6	33.5	729807.5222	5831997.829
S1noonNA1miel	S1	noon	N	A1	miel	4	3	22.7	23.1	729767.5265	5832030.586
S1noonNA1thon	S1	noon	N	A1	thon	4	3	22.7	23.1	729767.5265	5832030.586
S1noonNA2miel	S1	noon	N	A2	miel	4	3	22.7	23.1	729775.2372	5832030.586
S1noonNA2thon	S1	noon	N	A2	thon	4	3	22.7	23.1	729775.2372	5832030.586
S1noonNA3miel	S1	noon	N	A3	miel	4	3	22.7	23.1	729783.3916	5832030.309
S1noonNA3thon	S1	noon	N	A3	thon	4	3	22.7	23.1	729783.3916	5832030.309
S1noonNA4miel	S1	noon	N	A4	miel	4	3	22.7	23.1	729789.8819	5832029.809
S1noonNA4thon	S1	noon	N	A4	thon	4	3	22.7	23.1	729789.8819	5832029.809
S1noonNA5miel	S1	noon	N	A5	miel	4	3	22.7	23.1	729797.0934	5832028.145
S1noonNA5thon	S1	noon	N	A5	thon	4	3	22.7	23.1	729797.0934	5832028.145
S1noonNB1miel	S1	noon	N	B1	miel	4	3	22.7	23.1	729767.5819	5832035.301
S1noonNB1thon	S1	noon	N	B1	thon	4	3	22.7	23.1	729767.5819	5832035.301
S1noonNB2miel	S1	noon	N	B2	miel	4	3	22.7	23.1	729775.459	5832035.301
S1noonNB2thon	S1	noon	N	B2	thon	4	3	22.7	23.1	729775.459	5832035.301
S1noonNB3miel	S1	noon	N	B3	miel	4	3	22.7	23.1	729783.5581	5832035.19
S1noonNB3thon	S1	noon	N	B3	thon	4	3	22.7	23.1	729783.5581	5832035.19
S1noonNB4miel	S1	noon	N	B4	miel	4	3	22.7	23.1	729790.6586	5832034.414
S1noonNB4thon	S1	noon	N	B4	thon	4	3	22.7	23.1	729790.6586	5832034.414
S1noonNB5miel	S1	noon	N	B5	miel	4	3	22.7	23.1	729798.2028	5832032.805
S1noonNB5thon	S1	noon	N	B5	thon	4	3	22.7	23.1	729798.2028	5832032.805
S1noonSA1miel	S1	noon	S	A1	miel	4	3	32.45	34	729788.9491	5831996.066
S1noonSA1thon	S1	noon	S	A1	thon	4	3	32.45	34	729788.9491	5831996.066
S1noonSA2miel	S1	noon	S	A2	miel	4	3	32.45	34	729781.6267	5831997.786
S1noonSA2thon	S1	noon	S	A2	thon	4	3	32.45	34	729781.6267	5831997.786
S1noonSA3miel	S1	noon	S	A3	miel	4	3	32.45	34	729774.3043	5832000.948
S1noonSA3thon	S1	noon	S	A3	thon	4	3	32.45	34	729774.3043	5832000.948
S1noonSA4miel	S1	noon	S	A4	miel	4	3	32.45	34	729768.5352	5832000.948
S1noonSA4thon	S1	noon	S	A4	thon	4	3	32.45	34	729768.5352	5832000.948
S1noonSA5miel	S1	noon	S	A5	miel	4	3	32.45	34	729757.5516	5832003.111
S1noonSA5thon	S1	noon	S	A5	thon	4	3	32.45	34	729757.5516	5832003.111
S1noonSB1miel	S1	noon	S	B1	miel	4	3	32.45	34	729788.1725	5831992.959
S1noonSB1thon	S1	noon	S	B1	thon	4	3	32.45	34	729788.1725	5831992.959
S1noonSB2miel	S1	noon	S	B2	miel	4	3	32.45	34	729780.6282	5831994.568
S1noonSB2thon	S1	noon	S	B2	thon	4	3	32.45	34	729780.6282	5831994.568
S1noonSB3miel	S1	noon	S	B3	miel	4	3	32.45	34	729773.9715	5831996.676
S1noonSB3thon	S1	noon	S	B3	thon	4	3	32.45	34	729773.9715	5831996.676
S1noonSB4miel	S1	noon	S	B4	miel	4	3	32.45	34	729768.1469	5831997.453
S1noonSB4thon	S1	noon	S	B4	thon	4	3	32.45	34	729768.1469	5831997.453
S1noonSB5miel	S1	noon	S	B5	miel	4	3	32.45	34	729757.4961	5831999.949
S1noonSB5thon	S1	noon	S	B5	thon	4	3	32.45	34	729757.4961	5831999.949
S1noonWA1miel	S1	noon	W	A1	miel	4	3	26.6	28.1	729749.8424	5832013.211
S1noonWA1thon	S1	noon	W	A1	thon	4	3	26.6	28.1	729749.8424	5832013.211
S1noonWA2miel	S1	noon	W	A2	miel	4	3	26.6	28.1	729749.8424	5832017.537
S1noonWA2thon	S1	noon	W	A2	thon	4	3	26.6	28.1	729749.8424	5832017.537
S1noonWA3miel	S1	noon	W	A3	miel	4	3	26.6	28.1	729749.7315	5832022.197
S1noonWA3thon	S1	noon	W	A3	thon	4	3	26.6	28.1	729749.7315	5832022.197
S1noonWA4miel	S1	noon	W	A4	miel	4	3	26.6	28.1	729749.676	5832026.857
S1noonWA4thon	S1	noon	W	A4	thon	4	3	26.6	28.1	729749.676	5832026.857
S1noonWA5miel	S1	noon	W	A5	miel	4	3	26.6	28.1	729752.2277	5832029.298
S1noonWA5thon	S1	noon	W	A5	thon	4	3	26.6	28.1	729752.2277	5832029.298
S1noonWB1miel	S1	noon	W	B1	miel	4	3	26.6	28.1	729745.1272	5832013.1
S1noonWB1thon	S1	noon	W	B1	thon	4	3	26.6	28.1	729745.1272	5832013.1
S1noonWB2miel	S1	noon	W	B2	miel	4	3	26.6	28.1	729744.9608	5832017.371
S1noonWB2thon	S1	noon	W	B2	thon	4	3	26.6	28.1	729744.9608	5832017.371
S1noonWB3miel	S1	noon	W	B3	miel	4	3	26.6	28.1	729745.0163	5832022.031
S1noonWB3thon	S1	noon	W	B3	thon	4	3	26.6	28.1	729745.0163	5832022.031
S1noonWB4miel	S1	noon	W	B4	miel	4	3	26.6	28.1	729745.1272	5832026.912
S1noonWB4thon	S1	noon	W	B4	thon	4	3	26.6	28.1	729745.1272	5832026.912
S1noonWB5miel	S1	noon	W	B5	miel	4	3	26.6	28.1	729749.5651	5832032.46
S1noonWB5thon	S1	noon	W	B5	thon	4	3	26.6	28.1	729749.5651	5832032.46
S2afternoonEA1miel	S2	afternoon	E	A1	miel	27	9	29.95	30.75	729971.8037	5831964.893
S2afternoonEA1thon	S2	afternoon	E	A1	thon	27	9	29.95	30.75	729971.8037	5831964.893
S2afternoonEA2miel	S2	afternoon	E	A2	miel	27	9	29.95	30.75	729973.5472	5831960.667
S2afternoonEA2thon	S2	afternoon	E	A2	thon	27	9	29.95	30.75	729973.5472	5831960.667
S2afternoonEA3miel	S2	afternoon	E	A3	miel	27	9	29.95	30.75	729971.4867	5831956.968
S2afternoonEA3thon	S2	afternoon	E	A3	thon	27	9	29.95	30.75	729971.4867	5831956.968
S2afternoonEA4miel	S2	afternoon	E	A4	miel	27	9	29.95	30.75	729966.1508	5831956.493
S2afternoonEA4thon	S2	afternoon	E	A4	thon	27	9	29.95	30.75	729966.1508	5831956.493
S2afternoonEA5miel	S2	afternoon	E	A5	miel	27	9	29.95	30.75	729964.6187	5831953.217
S2afternoonEA5thon	S2	afternoon	E	A5	thon	27	9	29.95	30.75	729964.6187	5831953.217
S2afternoonEB1miel	S2	afternoon	E	B1	miel	27	9	29.95	30.75	729976.8755	5831962.251
S2afternoonEB1thon	S2	afternoon	E	B1	thon	27	9	29.95	30.75	729976.8755	5831962.251
S2afternoonEB2miel	S2	afternoon	E	B2	miel	27	9	29.95	30.75	729977.8793	5831958.395
S2afternoonEB2thon	S2	afternoon	E	B2	thon	27	9	29.95	30.75	729977.8793	5831958.395
S2afternoonEB3miel	S2	afternoon	E	B3	miel	27	9	29.95	30.75	729975.9774	5831954.485
S2afternoonEB3thon	S2	afternoon	E	B3	thon	27	9	29.95	30.75	729975.9774	5831954.485
S2afternoonEB4miel	S2	afternoon	E	B4	miel	27	9	29.95	30.75	729970.4301	5831954.115
S2afternoonEB4thon	S2	afternoon	E	B4	thon	27	9	29.95	30.75	729970.4301	5831954.115
S2afternoonEB5miel	S2	afternoon	E	B5	miel	27	9	29.95	30.75	729968.9509	5831951.051
S2afternoonEB5thon	S2	afternoon	E	B5	thon	27	9	29.95	30.75	729968.9509	5831951.051
S2afternoonNA1miel	S2	afternoon	N	A1	miel	27	9	30.5	30.85	729945.5995	5831978.101
S2afternoonNA1thon	S2	afternoon	N	A1	thon	27	9	30.5	30.85	729945.5995	5831978.101
S2afternoonNA2miel	S2	afternoon	N	A2	miel	27	9	30.5	30.85	729952.6789	5831980.954
