ID	zone	building	time	Bface	position	baitType	empty	tap_mag	tap_err	las_nig	las_ema	myr_spe	myr_sab	myr_sch	myr_gra	tet_sp	sol_fug	for_cun	for_ruf	for_fus	pla_pyg	tem_sp
S8morningEA2thon	invaded	S8	morning	E	A2	thon	no	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA3miel	invaded	S8	morning	E	A3	miel	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA3thon	invaded	S8	morning	E	A3	thon	no	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA4miel	invaded	S8	morning	E	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA4thon	invaded	S8	morning	E	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA5miel	invaded	S8	morning	E	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEA5thon	invaded	S8	morning	E	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB1miel	invaded	S8	morning	E	B1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB1thon	invaded	S8	morning	E	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB2miel	invaded	S8	morning	E	B2	miel	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB2thon	invaded	S8	morning	E	B2	thon	no	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB3miel	invaded	S8	morning	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB3thon	invaded	S8	morning	E	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB4miel	invaded	S8	morning	E	B4	miel	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB4thon	invaded	S8	morning	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB5miel	invaded	S8	morning	E	B5	miel	no	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S8morningEB5thon	invaded	S8	morning	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA1miel	invaded	S8	morning	S	A1	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA1thon	invaded	S8	morning	S	A1	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA2miel	invaded	S8	morning	S	A2	miel	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA2thon	invaded	S8	morning	S	A2	thon	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA3miel	invaded	S8	morning	S	A3	miel	no	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA3thon	invaded	S8	morning	S	A3	thon	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA4miel	invaded	S8	morning	S	A4	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA4thon	invaded	S8	morning	S	A4	thon	no	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA5miel	invaded	S8	morning	S	A5	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSA5thon	invaded	S8	morning	S	A5	thon	no	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB1miel	invaded	S8	morning	S	B1	miel	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB1thon	invaded	S8	morning	S	B1	thon	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB2miel	invaded	S8	morning	S	B2	miel	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB2thon	invaded	S8	morning	S	B2	thon	no	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
S8morningSB3miel	invaded	S8	morning	S	B3	miel	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB3thon	invaded	S8	morning	S	B3	thon	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB4miel	invaded	S8	morning	S	B4	miel	no	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB4thon	invaded	S8	morning	S	B4	thon	no	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB5miel	invaded	S8	morning	S	B5	miel	no	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningSB5thon	invaded	S8	morning	S	B5	thon	no	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA1miel	invaded	S8	morning	W	A1	miel	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA1thon	invaded	S8	morning	W	A1	thon	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA2miel	invaded	S8	morning	W	A2	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA2thon	invaded	S8	morning	W	A2	thon	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA3miel	invaded	S8	morning	W	A3	miel	no	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA3thon	invaded	S8	morning	W	A3	thon	no	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA4miel	invaded	S8	morning	W	A4	miel	no	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA4thon	invaded	S8	morning	W	A4	thon	no	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA5miel	invaded	S8	morning	W	A5	miel	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWA5thon	invaded	S8	morning	W	A5	thon	no	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB1miel	invaded	S8	morning	W	B1	miel	no	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB1thon	invaded	S8	morning	W	B1	thon	no	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB2miel	invaded	S8	morning	W	B2	miel	no	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB2thon	invaded	S8	morning	W	B2	thon	no	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB3miel	invaded	S8	morning	W	B3	miel	no	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
S8morningWB3thon	invaded	S8	morning	W	B3	thon	no	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
S8morningWB4miel	invaded	S8	morning	W	B4	miel	no	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB4thon	invaded	S8	morning	W	B4	thon	no	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB5miel	invaded	S8	morning	W	B5	miel	no	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8morningWB5thon	invaded	S8	morning	W	B5	thon	no	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA1miel	invaded	S8	noon	N	A1	miel	no	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA1thon	invaded	S8	noon	N	A1	thon	no	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA2miel	invaded	S8	noon	N	A2	miel	no	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA2thon	invaded	S8	noon	N	A2	thon	no	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA3miel	invaded	S8	noon	N	A3	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA3thon	invaded	S8	noon	N	A3	thon	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA4miel	invaded	S8	noon	N	A4	miel	no	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA4thon	invaded	S8	noon	N	A4	thon	no	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA5miel	invaded	S8	noon	N	A5	miel	no	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNA5thon	invaded	S8	noon	N	A5	thon	no	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB1miel	invaded	S8	noon	N	B1	miel	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB1thon	invaded	S8	noon	N	B1	thon	no	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB2miel	invaded	S8	noon	N	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB2thon	invaded	S8	noon	N	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB3miel	invaded	S8	noon	N	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB3thon	invaded	S8	noon	N	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB4miel	invaded	S8	noon	N	B4	miel	no	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB4thon	invaded	S8	noon	N	B4	thon	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB5miel	invaded	S8	noon	N	B5	miel	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonNB5thon	invaded	S8	noon	N	B5	thon	no	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA1miel	invaded	S8	noon	E	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA1thon	invaded	S8	noon	E	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA2miel	invaded	S8	noon	E	A2	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA2thon	invaded	S8	noon	E	A2	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA3miel	invaded	S8	noon	E	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA3thon	invaded	S8	noon	E	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA4miel	invaded	S8	noon	E	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA4thon	invaded	S8	noon	E	A4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA5miel	invaded	S8	noon	E	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEA5thon	invaded	S8	noon	E	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB1miel	invaded	S8	noon	E	B1	miel	no	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB1thon	invaded	S8	noon	E	B1	thon	no	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB2miel	invaded	S8	noon	E	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB2thon	invaded	S8	noon	E	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB3miel	invaded	S8	noon	E	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB3thon	invaded	S8	noon	E	B3	thon	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
S8noonEB4miel	invaded	S8	noon	E	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB4thon	invaded	S8	noon	E	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB5miel	invaded	S8	noon	E	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonEB5thon	invaded	S8	noon	E	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA1miel	invaded	S8	noon	S	A1	miel	no	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
S8noonSA1thon	invaded	S8	noon	S	A1	thon	no	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA2miel	invaded	S8	noon	S	A2	miel	no	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA2thon	invaded	S8	noon	S	A2	thon	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA3miel	invaded	S8	noon	S	A3	miel	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA3thon	invaded	S8	noon	S	A3	thon	no	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA4miel	invaded	S8	noon	S	A4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA4thon	invaded	S8	noon	S	A4	thon	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA5miel	invaded	S8	noon	S	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSA5thon	invaded	S8	noon	S	A5	thon	no	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB1miel	invaded	S8	noon	S	B1	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB1thon	invaded	S8	noon	S	B1	thon	no	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB2miel	invaded	S8	noon	S	B2	miel	no	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB2thon	invaded	S8	noon	S	B2	thon	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB3miel	invaded	S8	noon	S	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB3thon	invaded	S8	noon	S	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB4miel	invaded	S8	noon	S	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB4thon	invaded	S8	noon	S	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB5miel	invaded	S8	noon	S	B5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonSB5thon	invaded	S8	noon	S	B5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA1miel	invaded	S8	noon	W	A1	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA1thon	invaded	S8	noon	W	A1	thon	no	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA2miel	invaded	S8	noon	W	A2	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA2thon	invaded	S8	noon	W	A2	thon	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA3miel	invaded	S8	noon	W	A3	miel	no	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA3thon	invaded	S8	noon	W	A3	thon	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA4miel	invaded	S8	noon	W	A4	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA4thon	invaded	S8	noon	W	A4	thon	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA5miel	invaded	S8	noon	W	A5	miel	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWA5thon	invaded	S8	noon	W	A5	thon	no	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB1miel	invaded	S8	noon	W	B1	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB1thon	invaded	S8	noon	W	B1	thon	no	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB2miel	invaded	S8	noon	W	B2	miel	no	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB2thon	invaded	S8	noon	W	B2	thon	no	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB3miel	invaded	S8	noon	W	B3	miel	no	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB3thon	invaded	S8	noon	W	B3	thon	no	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB4miel	invaded	S8	noon	W	B4	miel	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB4thon	invaded	S8	noon	W	B4	thon	no	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB5miel	invaded	S8	noon	W	B5	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8noonWB5thon	invaded	S8	noon	W	B5	thon	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA1miel	invaded	S8	afternoon	N	A1	miel	no	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA1thon	invaded	S8	afternoon	N	A1	thon	no	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA2miel	invaded	S8	afternoon	N	A2	miel	no	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA2thon	invaded	S8	afternoon	N	A2	thon	no	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA3miel	invaded	S8	afternoon	N	A3	miel	no	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA3thon	invaded	S8	afternoon	N	A3	thon	no	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA4miel	invaded	S8	afternoon	N	A4	miel	no	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA4thon	invaded	S8	afternoon	N	A4	thon	no	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA5miel	invaded	S8	afternoon	N	A5	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNA5thon	invaded	S8	afternoon	N	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB1miel	invaded	S8	afternoon	N	B1	miel	no	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB1thon	invaded	S8	afternoon	N	B1	thon	no	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB2miel	invaded	S8	afternoon	N	B2	miel	no	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB2thon	invaded	S8	afternoon	N	B2	thon	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB3miel	invaded	S8	afternoon	N	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB3thon	invaded	S8	afternoon	N	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB4miel	invaded	S8	afternoon	N	B4	miel	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB4thon	invaded	S8	afternoon	N	B4	thon	no	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB5miel	invaded	S8	afternoon	N	B5	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonNB5thon	invaded	S8	afternoon	N	B5	thon	no	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA1miel	invaded	S8	afternoon	E	A1	miel	no	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA1thon	invaded	S8	afternoon	E	A1	thon	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA2miel	invaded	S8	afternoon	E	A2	miel	no	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA2thon	invaded	S8	afternoon	E	A2	thon	no	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA3miel	invaded	S8	afternoon	E	A3	miel	no	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA3thon	invaded	S8	afternoon	E	A3	thon	no	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA4miel	invaded	S8	afternoon	E	A4	miel	no	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA4thon	invaded	S8	afternoon	E	A4	thon	no	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEA5miel	invaded	S8	afternoon	E	A5	miel	no	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
S8afternoonEA5thon	invaded	S8	afternoon	E	A5	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB1miel	invaded	S8	afternoon	E	B1	miel	no	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB1thon	invaded	S8	afternoon	E	B1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB2miel	invaded	S8	afternoon	E	B2	miel	no	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB2thon	invaded	S8	afternoon	E	B2	thon	no	1	0	37	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB3miel	invaded	S8	afternoon	E	B3	miel	no	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB3thon	invaded	S8	afternoon	E	B3	thon	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB4miel	invaded	S8	afternoon	E	B4	miel	no	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB4thon	invaded	S8	afternoon	E	B4	thon	no	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB5miel	invaded	S8	afternoon	E	B5	miel	no	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonEB5thon	invaded	S8	afternoon	E	B5	thon	no	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA1miel	invaded	S8	afternoon	S	A1	miel	no	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA1thon	invaded	S8	afternoon	S	A1	thon	no	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA2miel	invaded	S8	afternoon	S	A2	miel	no	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA2thon	invaded	S8	afternoon	S	A2	thon	no	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA3miel	invaded	S8	afternoon	S	A3	miel	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA3thon	invaded	S8	afternoon	S	A3	thon	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA4miel	invaded	S8	afternoon	S	A4	miel	no	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA4thon	invaded	S8	afternoon	S	A4	thon	no	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA5miel	invaded	S8	afternoon	S	A5	miel	no	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSA5thon	invaded	S8	afternoon	S	A5	thon	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB1miel	invaded	S8	afternoon	S	B1	miel	no	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB1thon	invaded	S8	afternoon	S	B1	thon	no	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB2miel	invaded	S8	afternoon	S	B2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB2thon	invaded	S8	afternoon	S	B2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB3miel	invaded	S8	afternoon	S	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB3thon	invaded	S8	afternoon	S	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB4miel	invaded	S8	afternoon	S	B4	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB4thon	invaded	S8	afternoon	S	B4	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB5miel	invaded	S8	afternoon	S	B5	miel	no	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonSB5thon	invaded	S8	afternoon	S	B5	thon	no	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA1miel	invaded	S8	afternoon	W	A1	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA1thon	invaded	S8	afternoon	W	A1	thon	no	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA2miel	invaded	S8	afternoon	W	A2	miel	no	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA2thon	invaded	S8	afternoon	W	A2	thon	no	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA3miel	invaded	S8	afternoon	W	A3	miel	no	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA3thon	invaded	S8	afternoon	W	A3	thon	no	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA4miel	invaded	S8	afternoon	W	A4	miel	no	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA4thon	invaded	S8	afternoon	W	A4	thon	no	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA5miel	invaded	S8	afternoon	W	A5	miel	no	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWA5thon	invaded	S8	afternoon	W	A5	thon	no	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB1miel	invaded	S8	afternoon	W	B1	miel	no	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB1thon	invaded	S8	afternoon	W	B1	thon	no	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB2miel	invaded	S8	afternoon	W	B2	miel	no	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB2thon	invaded	S8	afternoon	W	B2	thon	no	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB3miel	invaded	S8	afternoon	W	B3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB3thon	invaded	S8	afternoon	W	B3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB4miel	invaded	S8	afternoon	W	B4	miel	no	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB4thon	invaded	S8	afternoon	W	B4	thon	no	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB5miel	invaded	S8	afternoon	W	B5	miel	no	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S8afternoonWB5thon	invaded	S8	afternoon	W	B5	thon	no	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA1miel	free	S9	morning	N	A1	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA1thon	free	S9	morning	N	A1	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA2miel	free	S9	morning	N	A2	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA2thon	free	S9	morning	N	A2	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA3miel	free	S9	morning	N	A3	miel	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA3thon	free	S9	morning	N	A3	thon	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA4miel	free	S9	morning	N	A4	miel	no	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
S9morningNA4thon	free	S9	morning	N	A4	thon	no	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
